school_name,qs_wur_2026_rank,qs_wur_2026_numeric,qs_rank_in_dataset,qs_other_qs_note,qs_source_url,program_name,year,employment_6m,employment_2yr,admission_overall_average,admit_share_80_plus,admit_share_85_plus,international_share,male_female_ratio,domestic_total_cost,international_total_cost,faculty_total_fte_est,total_funding,has_employment_target,has_any_admission_feature,has_any_school_level_feature
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,"Kinesiology, Recreation & Phys. Educ.",2019,95.56,100,85.4,0,0,0.1315275567770866,0.5303867403314917,7450.799999999999,29251.31,1264.15,93485472.41,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,"Kinesiology, Recreation & Phys. Educ.",2020,97.5,100,85.4,0,0,0.1456561670861963,0.5462478184991274,7377.8,26207.63,1264.15,99820923.01,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,"Kinesiology, Recreation & Phys. Educ.",2021,93.88,96.61,85.4,0,0,0.1559452893607108,0.5034722222222222,7395.030000000001,38589.03,1264.15,40341651.17,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2014,90.91,96.3,89.3,0,0,0.062838272,2.242424242424242,7450.799999999999,29251.31,1276.2,88064766.67,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2015,100,100,89.3,0,0,0.064933429,1.3592233009708738,7450.799999999999,29251.31,1276.2,85168296,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2016,70.83,100,89.3,0,0,0.075617098,1.2637362637362637,7450.799999999999,25017.300000000003,1276.2,84019420,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2017,95.45,100,88.2,100,87.2,0.093611514,1.3259493670886076,7988.81,29251.31,1276.2,80237851.65,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2018,90.32,94.29,89.3,100,87.29999999999998,0.1078627133330821,1.5730837789661318,7988.81,29251.31,1276.2,0,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2019,85.19,83.87,89.1,100,87.20000000000002,0.1315275567770866,1.3471615720524015,7450.799999999999,29251.31,1276.2,93485472.41,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2020,77.78,92.45,89.9,99.5,89.9,0.1456561670861963,2.1204331450094163,7377.8,26207.63,1276.2,99820923.01,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Mathematics,2021,88.89,88.14,90.7,100,96.1,0.1559452893607108,1.6052887209929845,7395.030000000001,38589.03,1276.2,40341651.17,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2014,97.22,100,89.9,0,0,0.062838272,0.6763341067285383,7450.799999999999,29251.31,1276.2,88064766.67,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2015,97.83,98.97,89.9,0,0,0.064933429,0.7349260523321957,7450.799999999999,29251.31,1276.2,85168296,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2016,98.48,98.61,89.9,0,0,0.075617098,0.7323943661971831,7450.799999999999,25017.300000000003,1276.2,84019420,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2017,100,100,89.9,0,0,0.093611514,0.7132352941176471,7988.81,29251.31,1276.2,80237851.65,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2018,100,100,89.9,0,0,0.1078627133330821,0.636986301,7988.81,29251.31,1276.2,0,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2019,100,98.59,89.9,0,0,0.1315275567770866,0.6123959296947271,7450.799999999999,29251.31,1276.2,93485472.41,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2020,98.73,98.77,89.9,0,0,0.1456561670861963,0.6020220588235294,7377.8,26207.63,1276.2,99820923.01,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Medicine & Related Programs,2021,98.65,100,89.9,0,0,0.1559452893607108,0.5414414414414415,7395.030000000001,38589.03,1276.2,40341651.17,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2014,93.64,98.82,91.6,100,100,0.062838272,0.1321061688480992,7450.799999999999,29251.31,1240.1,88064766.67,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2015,91.48,98.9,93,98.2,98.2,0.064933429,0.1763622067573435,7450.799999999999,29251.31,1240.1,85168296,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2016,95.45,97.09,91.6,100,100,0.075617098,0.1420785471606536,7450.799999999999,25017.300000000003,1240.1,84019420,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2017,95.48,99.09,91.6,0,0,0.093611514,0.1462393116170629,7988.81,29251.31,1240.1,80237851.65,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2018,94.51,98.9,91.6,0,0,0.1078627133330821,0.1565716391587038,7988.81,29251.31,1240.1,0,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2019,97.99,98.54,91.6,0,0,0.1315275567770866,0.1758802816901408,7450.799999999999,29251.31,1240.1,93485472.41,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2020,96.94,98.73,91.6,0,0,0.1456561670861963,0.1252173913043478,7377.8,26207.63,1240.1,99820923.01,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Nursing,2021,99.45,98.91,91.6,0,0,0.1559452893607108,0.1076749135408353,7395.030000000001,38589.03,1240.1,40341651.17,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2014,81.61,90.7,96.3,99.7,99.7,0.062838272,0.6385278407843711,7450.799999999999,29251.31,1264.15,88064766.67,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2015,93.33,94.12,96.7,99.7,99.7,0.064933429,0.6805033059735521,7450.799999999999,29251.31,1264.15,85168296,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2016,100,100,89.8,90.9,72.5,0.075617098,0.4593360995850623,7450.799999999999,25017.300000000003,1264.15,84019420,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2017,93.75,92.31,96.3,0,0,0.093611514,0.6456876899696049,7988.81,29251.31,1264.15,80237851.65,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2018,95.83,100,96.3,0,0,0.1078627133330821,0.6663433042662517,7988.81,29251.31,1264.15,0,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2019,75,100,96.3,0,0,0.1315275567770866,0.8570334181313599,7450.799999999999,29251.31,1264.15,93485472.41,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2020,75,94.74,96.3,0,0,0.1456561670861963,0.6714187327823692,7377.8,26207.63,1264.15,99820923.01,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Arts & Science,2021,100,100,96.3,0,0,0.1559452893607108,0.474251949,7395.030000000001,38589.03,1264.15,40341651.17,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2014,93.75,98.91,94.2,0,0,0.062838272,0.2280334728033473,7450.799999999999,29251.31,1276.2,88064766.67,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2015,91.26,99.04,94.2,0,0,0.064933429,0.1816367265469061,7450.799999999999,29251.31,1276.2,85168296,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2016,88.39,96.4,94.2,0,0,0.075617098,0.151093439,7450.799999999999,25017.300000000003,1276.2,84019420,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2017,90.65,95.96,93.6,100,100,0.093611514,0.1458333333333333,7988.81,29251.31,1276.2,80237851.65,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2018,94.5,93.81,93.7,99.9,99,0.1078627133330821,0.1174004192872117,7988.81,29251.31,1276.2,0,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2019,94.39,97.96,94.2,99.7,99.7,0.1315275567770866,0.1291759465478842,7450.799999999999,29251.31,1276.2,93485472.41,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2020,94.59,96.08,94.9,100,99.8,0.1456561670861963,0.1231101511879049,7377.8,26207.63,1276.2,99820923.01,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Other Health Professions,2021,98.45,97.6,96.2,100,100,0.1559452893607108,0.125248509,7395.030000000001,38589.03,1276.2,40341651.17,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2014,75.86,93.1,90.3,100,95.1,0.062838272,2.286052009456265,7450.799999999999,29251.31,1276.2,88064766.67,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2015,94.29,91.89,90.7,100,97.5,0.064933429,1.377906976744186,7450.799999999999,29251.31,1276.2,85168296,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2016,100,100,90.1,100,96.4,0.075617098,1.3333333333333333,7450.799999999999,25017.300000000003,1276.2,84019420,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2017,91.18,100,87.44999999999999,100.04999999999998,74.39999999999999,0.093611514,1.185929648241206,7988.81,29251.31,1276.2,80237851.65,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2018,96,90.91,88.4,100.05,86.14999999999999,0.1078627133330821,1.0040983606557377,7988.81,29251.31,1276.2,0,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2019,86.21,96.97,87.6,100.05,72.45,0.1315275567770866,0.979253112,7450.799999999999,29251.31,1276.2,93485472.41,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2020,85.19,96.88,89.3,100.05,94.35,0.1456561670861963,0.9386973180076628,7377.8,26207.63,1276.2,99820923.01,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Physical Science,2021,90.63,97.37,91.1,100.05,97.35,0.1559452893607108,0.8505747126436781,7395.030000000001,38589.03,1276.2,40341651.17,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2014,87.27,91.14,84.4,0,0,0.062838272,0.5843438477597356,7450.799999999999,29251.31,1252.1,88064766.67,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2015,89.77,93.17,84.4,0,0,0.064933429,0.5670087064676617,7450.799999999999,29251.31,1252.1,85168296,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2016,85.71,93.73,84.4,0,0,0.075617098,0.4860685276883428,7450.799999999999,25017.300000000003,1252.1,84019420,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2017,88.49,94.46,82.9,72.80000000000001,36.2,0.093611514,0.4922215133913082,7988.81,29251.31,1252.1,80237851.65,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2018,93.1,90.87,83.3,74.9,38.1,0.1078627133330821,0.5167795554044977,7988.81,29251.31,1252.1,0,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2019,87.82,94.74,84.4,86.8,47.4,0.1315275567770866,0.4157732262707896,7450.799999999999,29251.31,1252.1,93485472.41,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2020,83.33,93.21,85.4,86.10000000000001,57.6,0.1456561670861963,0.5060475125955091,7377.8,26207.63,1252.1,99820923.01,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Social Science,2021,90.3,91.19,88.8,97.8,81.9,0.1559452893607108,0.4534549949497777,7395.030000000001,38589.03,1252.1,40341651.17,TRUE,TRUE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Theology,2014,100,100,89.9,0,0,0.062838272,3.9270833333333335,7719.805,29251.31,1264.15,88064766.67,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Theology,2015,82.35,90,89.9,0,0,0.064933429,2.690588235294118,7719.805,29251.31,1264.15,85168296,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Theology,2016,75,100,89.9,0,0,0.075617098,3.2075268817204297,7450.799999999999,25017.300000000003,1264.15,84019420,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Theology,2017,100,100,89.9,0,0,0.093611514,3.311671087533157,7988.81,29251.31,1264.15,80237851.65,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Theology,2018,100,100,89.9,0,0,0.1078627133330821,2.696969696969697,7988.81,29251.31,1264.15,0,TRUE,FALSE,TRUE
McMaster University,173,173,4,,https://www.topuniversities.com/universities/mcmaster-university,Theology,2021,75,75,89.9,0,0,0.1559452893607108,3.2142857142857144,7395.030000000001,38589.03,1264.15,40341651.17,TRUE,FALSE,TRUE
Nipissing University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/nipissing-university,Agriculture & Biological Science,2014,69.23,75,86.275,0,0,0.005200367,0.5232558139534884,7439.33,20714.67,174.9,491194,TRUE,FALSE,TRUE
Nipissing University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/nipissing-university,Agriculture & Biological Science,2015,86.67,100,86.275,0,0,0.006802721,0.4466019417475728,7439.33,20714.67,174.9,496543,TRUE,FALSE,TRUE
Nipissing University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/nipissing-university,Agriculture & Biological Science,2016,75,100,86.275,0,0,0.008143322,0.3274336283185841,16913.2,20502.5,174.9,611757.37,TRUE,FALSE,TRUE
Nipissing University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/nipissing-university,Agriculture & Biological Science,2017,81.82,100,86.275,0,0,0.006664445,0.2456140350877192,7571.31,20659.01,174.9,694226.63,TRUE,FALSE,TRUE
